B2,B4,Turn,Unit,Poss_labels,New Label
20180825-082635_438_live,1,4,you sound very passionate about this subject.,ERPos+,Proposed Closeness +
20180825-082635_438_live,1,4,I should do more to help.,,
20180825-082635_438_live,0,5,You should!,,
20180825-082635_438_live,0,5,and you can!,,
20180825-082635_438_live,0,5,I recently have become acquainted with a charity that is actually doing everything we have discussed and is seeing some real results!,ERPos+,Proposed Social Good +
20180825-082635_438_live,0,5,"They have managed to single handedly reduce the infant mortality rate by 62 percent, can you believe that?",ERPos+,Proposed Closeness +
20180825-082635_438_live,1,5,That is an incredible figure!!!,ERPos+,Completed Closeness +
20180825-082635_438_live,1,5,62% is amazing.,ERPos+,
20180825-082635_438_live,1,5,What is the charity?,,
20180825-082635_438_live,1,5,I may consider a donation.,ERPos+,Completed Social Good +
20180825-082635_438_live,0,6,The charity is called Save the Children!,,
20180825-082635_438_live,0,6,"Pretty spot on with the name, right?",,
20180825-082635_438_live,0,6,What's really fascinating is that you can actually directly contribute your reward for this task directly to that charity.,ERPos+,Proposed Social Good +
20180825-082635_438_live,0,6,Pretty convenient.,ERPos+,
20180825-082635_438_live,1,6,That is convenient!!!,ERPos+,
20180825-082635_438_live,1,6,I will definitely do that.,ERPos+,Completed Social Good +
20180825-082635_438_live,1,6,At least a portion of it.,ERPos+,
20180825-082635_438_live,0,7,Incredible!,EEPos+,
20180825-082635_438_live,0,7,I'm so glad we can partner to provide some more light to this ever darkening world.,EEPos+,Proposed Closeness +
20180825-082635_438_live,0,7,How much do you like to donate to the charity now?,EENeg-,Proposed Social Good +
20180825-082635_438_live,0,7,Your donation will be directly deducted from your task payment.,,
20180825-082635_438_live,0,7,You can choose any amount from $0 to all your payment.,,
20180825-082635_438_live,1,7,I need to think about it.,,Rejected Social Good +
20180825-082635_438_live,0,8,I hear that.,EEPos+,
20180825-082635_438_live,0,8,It's definitely challenging when confronted with the reality of giving of ourselves as opposed to the hypothetical.,EEPos+,
20180825-082635_438_live,0,8,But I would suggest that you make the leap.,EEPos+,
20180825-082635_438_live,0,8,"In reality, all this would cost is the time you've spent hear.",EEPos+,
20180825-082635_438_live,0,8,"But oh buddy, think about what you would gain?",EEPos+,
20180825-082635_438_live,0,8,The peace of mind that comes with knowing that a baby girl in Uganda gets to live for another year or a little boy in Syria gets fed when he didn't think he would have another meal this week.,EEPos+,Proposed Closeness +
20180825-082635_438_live,1,8,I hear ya!,,
20180825-082635_438_live,1,8,I will donate I'm just not sure how much.,ERPos+,Completed Social Good +
20180825-082635_438_live,0,9,Let your heart guide you!,,
20180825-082635_438_live,0,9,I'm really pleased to hear that.,EEPos+,
20180825-082635_438_live,0,9,Thanks for having an open mind and doing what's right.,EEPos+,
20180825-082635_438_live,0,9,I wish more people would.,,
20180825-082635_438_live,1,9,Thank you!,,
20180825-082635_438_live,1,9,you have been great.,ERPos+,
20180826-021724_326_live,0,0,"Good Morning, Have you heard at the charity Save the CHildren ?",,Proposed Closeness +
20180826-021724_326_live,1,0,Yes I have.,ERPos+,Completed Closeness +
20180826-021724_326_live,1,0,It is a wonderful charity.,ERPos+,
20180826-021724_326_live,0,1,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,
20180826-021724_326_live,1,1,That is amazing.,ERPos+,
20180826-021724_326_live,1,1,Tell me more.,,
20180826-021724_326_live,0,2,"When you figure the time we spend on buying unnecessary things like candy, car washes, or dining out, we can support these children in developing countries !",EEPos+,Proposed Social Good +
20180826-021724_326_live,1,2,I would like to help.,ERPos+,Completed Social Good +
20180826-021724_326_live,1,2,What would you consider an acceptable contribution?,,
20180826-021724_326_live,0,3,I would like to think of supporting a child by $1 a day or $30 a month.,,Proposed Social Good +
20180826-021724_326_live,0,3,$1 a day can be used in meaningful ways to help these children,,
20180826-021724_326_live,1,3,I think I can definitely afford $1 a day.,ERPos+,Completed Social Good +
20180826-021724_326_live,0,4,"Your $1 a day will help their essential needs like health, education safety and clothing.",EEPos+,Proposed Closeness +
20180826-021724_326_live,0,4,Just the essentials can make a child lead a more fulfilled and loving life,EEPos+,Proposed Social Good +
20180826-021724_326_live,1,4,Where do I sign up?,,
20180826-021724_326_live,0,5,Being able to support a child is a moral thing to do.,EEPos+,Proposed Social Good +
20180826-021724_326_live,0,5,I believe u would make a tangible impact on these children.,EEPos+,Proposed Social Good +
20180826-021724_326_live,0,5,You can sign up at : URL,,
20180826-021724_326_live,0,5,"However, before you do, I'd like to tell you a bit more",EENeg-,Proposed Closeness +
20180826-021724_326_live,1,5,"Yes, I would like to hear more.",ERPos+,Completed Closeness +
20180826-021724_326_live,1,5,I love helping where I can.,EEPos+,Completed Social Good +
20180826-021724_326_live,1,5,Those less fortunate deserve better.,EEPos+,Completed Closeness +
20180826-021724_326_live,0,6,These children die from hunger daily.,EEPos+,
20180826-021724_326_live,0,6,Your donation is making an impact on the children and their families,EEPos+,
20180826-021724_326_live,1,6,Do you donate to this cause as well?,ERNeg-,Proposed Closeness +
20180826-021724_326_live,1,6,"If so, how much do you give?",ERNeg-,Proposed Social Good +
20180826-021724_326_live,0,7,I do !,ERPos+,Completed Closeness +
20180826-021724_326_live,0,7,I give $30 a month Save the children is international and helps children in all nations,ERPos+,Completed Social Good +
20180826-021724_326_live,1,7,I think you are a wonderful person.,ERPos+,Proposed Closeness +
20180826-021724_326_live,1,7,Thank you so much for telling me about this.,,
20180826-021724_326_live,0,8,Your donation is part of the solution and you realize how it is a morally responsibility obligation .,EEPos+,Completed Closeness +
20180826-021724_326_live,0,8,I admire that !,EEPos+,
20180826-021724_326_live,1,8,"I will give a dollar a day, I'm sure I won't even notice the money missing and I'll know that I am helping out.",EEPos+,Completed Social Good +
20180826-021724_326_live,0,9,Thank you for the compliment and your generous donation !,EEPos+,Proposed Closeness +
20180826-021724_326_live,1,9,Thank you for the lovely chat and educational information.,,Completed Closeness +
20180826-021724_326_live,1,9,You've been great.,ERPos+,
20180826-070323_186_live,0,0,Hi!,,
20180826-070323_186_live,0,0,How are you doing today?,,
20180826-070323_186_live,1,0,"Good, thanks!",,
20180826-070323_186_live,1,0,How are you?,,
20180826-070323_186_live,0,1,I am doing well thank you.,,
20180826-070323_186_live,0,1,Do you ever donate to charity?,,Proposed Closeness +
20180826-070323_186_live,1,1,In the past few years I rarely have.,,Rejected Closeness +
20180826-070323_186_live,0,2,"I know, it can be hard to donate. especially in today's society, but a tiny amount, even less than a dollar, can go a long way",EEPos+,Proposed Social Good +
20180826-070323_186_live,1,2,"That seems so hard to believe, but I guess lots of pennies still add up!",ERPos+,Completed Social Good +
20180826-070323_186_live,0,3,"Exactly, I feel the same way sometimes, but think if everyone in the US gave a nickel, that's over 16 million dollars",,
20180826-070323_186_live,1,3,"Wow, that definitely puts it in perspective!",ERPos+,
20180826-070323_186_live,0,4,"There are so many charities too, but I believe that children are the future, and we need to do what we can to help them have fulfilling lives",,Proposed Closeness +
20180826-070323_186_live,1,4,I agree with you!,ERPos+,Completed Closeness +
20180826-070323_186_live,0,5,Have you ever volunteered?,,Proposed Closeness +
20180826-070323_186_live,0,5,It's another way to help without having to spend any money,,
20180826-070323_186_live,1,5,I have!,EEPos+,Completed Closeness +
20180826-070323_186_live,1,5,"I used to volunteer often, but I have so little time it feels like now!",EEPos+,Completed Closeness +
20180826-070323_186_live,0,6,Time and money these days can be scarce!,EEPos+,
20180826-070323_186_live,0,6,"But think about the little things you buy, and maybe one week, instead of buying that bad of chips or cup of coffee, donate it to the children",EEPos+,Proposed Social Good +
20180826-070323_186_live,1,6,You're right!,ERPos+,Completed Social Good +
20180826-070323_186_live,1,6,It doesn't take much sacrifice to think of small ways to help!,,
20180826-070323_186_live,0,7,And think of all the kiddies you will be helping!,EEPos+,
20180826-070323_186_live,1,7,Haha that's true!,ERPos+,
20180826-070323_186_live,0,8,do you think you will donate today?,EENeg-,Proposed Social Good +
20180826-070323_186_live,1,8,I think so!,ERPos+,Completed Social Good +
20180826-070323_186_live,0,9,How much would you like to donate?,EENeg-,Proposed Social Good +
20180826-070323_186_live,1,9,I'm not sure!,,Rejected Social Good +
20180826-070323_186_live,1,9,What is the range of options?,,
20180826-180631_700_live,0,0,hi! how are you today?,,
20180826-180631_700_live,1,0,Hello!,,
20180826-180631_700_live,1,0,I am good.,,
20180826-180631_700_live,1,0,How are you today?,,
20180826-180631_700_live,0,1,I am doing well thank you.,,
20180826-180631_700_live,0,1,Have you heard of save the children?,,Proposed Closeness +
20180826-180631_700_live,1,1,I haven't.,ERPos-,Rejected Closeness +
20180826-180631_700_live,1,1,What is it all about?,,
20180826-180631_700_live,0,2,It is an organization that helps raise money to help the children around the world,ERPos+,Proposed Closeness +
20180826-180631_700_live,1,2,I have a passion for children.,EEPos+,Completed Closeness +
20180826-180631_700_live,1,2,That would be a charity I would donate too for sure.,ERPos+,
20180826-180631_700_live,0,3,It is great.,ERPos+,
20180826-180631_700_live,0,3,the children are our future and need the chance to have a full life,EEPos+,Proposed Closeness +
20180826-180631_700_live,1,3,I do agree 100% How would I go about finding this charity?,ERPos+,Completed Closeness +
20180826-180631_700_live,0,4,they have a website at URL,,
20180826-180631_700_live,1,4,Thank you very much.,,
20180826-180631_700_live,1,4,I will look into it for sure and make a donation.,ERPos+,Completed Social Good +
20180826-180631_700_live,0,5,"You can also donate after we finish here, too!",EENeg+,Proposed Social Good +
20180826-180631_700_live,1,5,That is awesome.,ERPos+,
20180826-180631_700_live,1,5,I will definitely be making the donation.,ERPos+,Completed Social Good +
20180826-180631_700_live,0,6,that's great!,EEPos+,
20180826-180631_700_live,0,6,Do you ever volunteer?,,Proposed Closeness +
20180826-180631_700_live,1,6,I do volunteer some.,EEPos+,Completed Closeness +
20180826-180631_700_live,1,6,I also take in children that would other wise go without.,EEPos+,Completed Closeness +
20180826-180631_700_live,0,7,that is amazing!,EEPos+,
20180826-180631_700_live,0,7,you are an excellent human being,EEPos+,Proposed Closeness +
20180826-180631_700_live,1,7,Thank you.,,Completed Closeness +
20180826-180631_700_live,1,7,Do you volunteer any where?,,Proposed Closeness +
